	NotOutlier_PAM50_Her2_Her2	NotOutlier_PAM50_Her2_not-Her2	Outliers_PAM50_Her2_Her2	Outliers_PAM50_Her2_not-Her2	fisherp_PAM50_Her2_Her2	fisherp_PAM50_Her2_not-Her2	fisherFDR_PAM50_Her2_not-Her2	fisherFDR_PAM50_Her2_Her2
NP_115812	492.0	2550.0	24.0	87.0	0.14931677749464545			0.19954357783911522
NP_115971	51.0	298.0	4.0	7.0	0.07041131715539896			0.1175306776852477
NP_115979	68.0	379.0	9.0	8.0	0.0004853239088169639			0.004019947093785795
NP_116114	145.0	942.0	36.0	57.0	7.170949158390684e-09			7.870116701333776e-07
NP_116126	111.0	624.0	14.0	25.0	0.0025063712546305305			0.011959749791117422
NP_116165	129.0	676.0	19.0	28.0	0.00010252808790929168			0.00138491786437474
NP_116196	22.0	121.0	5.0	5.0	0.016024154949310362			0.04195898874532854
NP_116253	48.0	227.0	6.0	20.0	0.4329518019134918			0.46987846981464254
NP_116259	63.0	340.0	10.0	16.0	0.005929567980145233			0.02099258341357869
NP_149131	224.0	1268.0	15.0	23.0	0.00027655761043585776			0.002698981134525399
NP_150091	77.0	465.0	10.0	13.0	0.0009375451478665792			0.0061892078182470426
NP_150241	236.0	1263.0	22.0	46.0	0.0011341529200256664			0.006867491474362311
NP_203747	77.0	431.0	7.0	12.0	0.02025019312152988			0.049115109283710594
NP_203754	908.0	4805.0	34.0	151.0	0.35908407375518125			0.3995891213650813
NP_277021	17.0	102.0	4.0	7.0	0.07796166146587942			0.12485466736870139
NP_277052	231.0	1183.0	16.0	49.0	0.08867517339335602			0.1375561877020611
NP_361013	212.0	1137.0	11.0	31.0	0.08468879103240667			0.13349507814443998
NP_443094	180.0	993.0	15.0	44.0	0.044717129511987294			0.08433925351461583
NP_443107	35.0	212.0	7.0	7.0	0.0024872608859648135			0.011945427533799844
NP_443134	68.0	365.0	8.0	14.0	0.018486025072612208			0.04656043885538009
NP_444251	27.0	185.0	8.0	11.0	0.0028130583148536655			0.012864499217110043
NP_444254	178.0	994.0	20.0	30.0	3.2379106524232316e-05			0.000618018598440782
NP_444271	80.0	475.0	15.0	27.0	0.0014135141264900266			0.008058866253624957
NP_476510	144.0	835.0	8.0	37.0	0.52381770154429			0.5547791820939525
NP_490597	117.0	620.0	13.0	27.0	0.01418994826504979			0.03915243026662698
NP_536739	166.0	840.0	7.0	14.0	0.06850085776113883			0.114982949752634
NP_542164	38.0	235.0	4.0	8.0	0.0830887150485874			0.13144485011290044
NP_542194	115.0	652.0	15.0	25.0	0.0006379429591986054			0.004890368688824428
NP_542416	129.0	720.0	10.0	17.0	0.0054905075145969305			0.020254897469815566
NP_542417	375.0	1963.0	37.0	62.0	6.439795284351566e-07			3.769426839773783e-05
NP_543023	133.0	754.0	7.0	26.0	0.32395704145634363			0.36891606017985695
NP_570613	90.0	483.0	9.0	23.0	0.08232207006601948			0.13059050920648793
NP_597677	235.0	1329.0	21.0	54.0	0.004993193819739613			0.01908984401276641
NP_597709	88.0	445.0	8.0	20.0	0.11908389037991354			0.1694581130527781
NP_597734	386.0	2176.0	19.0	51.0	0.010598983943207898			0.032200373363794235
NP_604391	44.0	236.0	4.0	6.0	0.06483314123862403			0.10989092279442453
NP_612142	118.0	641.0	13.0	25.0	0.005657356452862492			0.020440983397585464
NP_612206	128.0	735.0	7.0	22.0	0.18467751139372288			0.2377519868089277
NP_612362	20.0	105.0	5.0	4.0	0.011508025266161445			0.03357013363342449
NP_612401	25.0	174.0	6.0	8.0	0.007595905932571196			0.024922840139309916
NP_612429	397.0	2315.0	20.0	39.0	0.0002710319758696457			0.002698981134525399
NP_612480	70.0	411.0	9.0	21.0	0.03436706282425601			0.07056746853181137
NP_619646	64.0	397.0	10.0	18.0	0.004610582419369393			0.018317155494146274
NP_620137	161.0	882.0	13.0	44.0	0.1379885113383331			0.1895992378013403
NP_620147	144.0	696.0	13.0	33.0	0.07170977153571513			0.11879467812897715
NP_647593	79.0	399.0	5.0	9.0	0.07233050126178414			0.11959732600347736
NP_653205	138.0	724.0	20.0	36.0	0.0006923171949738286			0.005023590885843153
NP_653265	37.0	213.0	5.0	16.0	0.34061427554062973			0.3839015839854595
NP_653311	31.0	181.0	4.0	7.0	0.07468296563986583			0.1218803788695208
NP_653319	86.0	481.0	7.0	27.0	0.46098346849064276			0.4978394653564383
NP_659434	34.0	194.0	6.0	7.0	0.01018516323996628			0.031599199027174535
NP_659477	63.0	316.0	5.0	6.0	0.02743962739393677			0.06038093446585585
NP_660095	48.0	354.0	6.0	12.0	0.0186249878323681			0.04656043885538009
NP_660327	113.0	644.0	6.0	15.0	0.11554546413222205			0.16685677221725487
NP_663719	172.0	947.0	9.0	34.0	0.2911965310666656			0.3368518501667094
NP_663780	174.0	1007.0	13.0	17.0	0.00020213787552841495			0.002181101014266988
NP_680780	171.0	912.0	17.0	39.0	0.008489590572546384			0.027303518398152836
NP_683692	254.0	1411.0	34.0	49.0	4.282168337726824e-08			4.177493111693502e-06
NP_683759	48.0	280.0	11.0	11.0	0.00020464062550412557			0.002181101014266988
NP_689619	39.0	235.0	5.0	10.0	0.060012654118787576			0.1042693126498301
NP_689659	65.0	350.0	8.0	10.0	0.004753415489752848			0.01854888355556889
NP_689749	147.0	767.0	7.0	20.0	0.18519125555920835			0.2380643080248681
NP_689775	47.0	274.0	4.0	5.0	0.03530974461245899			0.07152669279759914
NP_690852	47.0	271.0	9.0	10.0	0.0012589889925031005			0.007320479042501472
NP_694540	14.0	86.0	4.0	3.0	0.014677962531400012			0.04002251895207829
NP_694574	77.0	404.0	6.0	16.0	0.23316569309128005			0.2851246219138494
NP_694985	105.0	611.0	9.0	13.0	0.0031282728224044805			0.013663216059370242
NP_694988	84.0	459.0	7.0	17.0	0.08667244983241952			0.13516591643492779
NP_694997	88.0	469.0	5.0	18.0	0.3947066284568415			0.4315721292467084
NP_695003	12.0	79.0	4.0	5.0	0.034390727686876905			0.07056746853181137
NP_695012	120.0	645.0	6.0	20.0	0.2835315709532876			0.3292866657367547
NP_705833	134.0	749.0	5.0	16.0	0.3514325592923362			0.3950803931609106
NP_722549	116.0	629.0	11.0	37.0	0.21989626475881255			0.27231159444039127
NP_722560	104.0	583.0	5.0	19.0	0.39584366291051837			0.43174004476451566
NP_733751	208.0	1143.0	18.0	59.0	0.07584595908177759			0.12286485622472457
NP_733821	424.0	2399.0	47.0	75.0	1.0090902786819316e-09			1.7719625293654719e-07
NP_742066	36.0	238.0	6.0	9.0	0.012079380827274978			0.03465913845211579
NP_751945	52.0	275.0	5.0	12.0	0.17405652785030545			0.22540063636072005
NP_757366	151.0	805.0	5.0	18.0	0.39464154441288934			0.4315721292467084
NP_775114	159.0	825.0	12.0	18.0	0.0019150413864482388			0.010128953839165986
NP_775266	67.0	389.0	4.0	21.0	0.7755807670559314			0.7890613134126394
NP_775490	16.0	110.0	4.0	6.0	0.040371993111880465			0.07877024433829122
NP_775752	105.0	537.0	4.0	17.0	0.7638146157090919			0.7797050840981695
NP_775762	7.0	61.0	4.0	6.0	0.030012099552327632			0.06364257589915646
NP_776252	13.0	89.0	5.0	2.0	0.0012352716448695642			0.007230456694636516
NP_778228	171.0	1112.0	15.0	33.0	0.002006047667146387			0.010421951785529751
NP_778236	14.0	70.0	5.0	6.0	0.03987510118362222			0.07805374399984327
NP_783328	32.0	196.0	4.0	3.0	0.011709916439804433			0.033942783212513795
NP_821074	107.0	565.0	7.0	24.0	0.3203358130149825			0.3657410192810854
NP_829884	92.0	499.0	11.0	12.0	0.00041198951915715664			0.0035814534437622132
NP_835227	104.0	583.0	7.0	21.0	0.17916896880157246			0.23118813201452698
NP_848927	140.0	717.0	9.0	26.0	0.16301520318773915			0.21394222481141253
NP_852608	65.0	359.0	7.0	10.0	0.011508667680707027			0.03357013363342449
NP_891554	112.0	555.0	9.0	14.0	0.010687989033586785			0.03224760952401786
NP_891847	54.0	297.0	8.0	19.0	0.06217754825546256			0.10704291640842378
NP_892017	201.0	1068.0	18.0	40.0	0.0055961410695321715			0.020303354789459695
NP_892021	32.0	211.0	6.0	7.0	0.005687832138655182			0.020466871384177254
NP_898868	232.0	1277.0	17.0	51.0	0.04071885882073747			0.0791056960463181
NP_909122	77.0	399.0	8.0	28.0	0.3534206266053349			0.3962986630860109
NP_919277	175.0	914.0	9.0	14.0	0.007565561247942381			0.024922840139309916
NP_938020	51.0	332.0	12.0	12.0	4.2413734433150494e-05			0.0007447851766461227
NP_940873	85.0	459.0	5.0	8.0	0.04349974589562254			0.0832086642622148
NP_940997	116.0	612.0	8.0	23.0	0.14224308095158902			0.19341834861145324
NP_941372	122.0	681.0	9.0	23.0	0.07683746341548282			0.12355914446665552
NP_942559	91.0	496.0	7.0	13.0	0.02940374653077606			0.06318580861142958
NP_942595	152.0	788.0	8.0	35.0	0.672596054197315			0.6906892813862487
NP_958431	214.0	1141.0	7.0	27.0	0.47408966544077275			0.5098039892832712
NP_958782	426.0	2240.0	22.0	94.0	0.3686113239232498			0.4096718258286245
NP_958931	65.0	333.0	7.0	13.0	0.06023360650671786			0.10430987477889206
NP_963293	150.0	854.0	12.0	22.0	0.0033362154139349055			0.014150710789540324
NP_963863	27.0	155.0	5.0	12.0	0.15897388637090742			0.20989334170474697
NP_976226	118.0	646.0	10.0	22.0	0.025401343428510206			0.057039333836910386
NP_976324	159.0	845.0	11.0	41.0	0.33163863298864515			0.37619989633595663
NP_982261	151.0	835.0	6.0	17.0	0.1527681959187673			0.20292053860314327
NP_982284	216.0	1057.0	7.0	23.0	0.3322366279478256			0.37639194753314953
NP_991403	157.0	854.0	10.0	28.0	0.10892845845162585			0.16073812860592857
NP_996744	268.0	1378.0	10.0	30.0	0.19148936086377763			0.24401692139099673
NP_997657	51.0	298.0	9.0	14.0	0.005280217046074119			0.01981209643783366
NP_997715	30.0	189.0	7.0	7.0	0.0021942237467595166			0.011072002584223308
NP_998725	66.0	354.0	9.0	25.0	0.14498119195096731			0.1955353095744229
NP_998754	226.0	1123.0	9.0	30.0	0.28270310878511046			0.3287593768388437
XP_003846661	209.0	1120.0	13.0	43.0	0.13789885663023824			0.1895992378013403
XP_003960227	33.0	183.0	7.0	13.0	0.053893299783260636			0.09637131814603428
XP_003960280	176.0	968.0	14.0	31.0	0.010741329371506415			0.03229755886363915
XP_003960297	51.0	354.0	8.0	14.0	0.005535458439321954			0.02029112655560244
XP_003960487	21.0	130.0	4.0	6.0	0.04996833860458941			0.09178284789713284
XP_003960677	112.0	656.0	14.0	15.0	2.89890965963796e-05			0.0005919169025958439
